Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
490,2009-10-07,34.6472282409668,35.156744874174656,34.47208102095658,35.02936625577731,3492297
491,2009-10-08,34.360618591308594,34.83829158690659,34.265085719883565,34.71091298526108,6173266
492,2009-10-09,34.344696044921875,34.64722182732809,34.08993669566787,34.55168680140557,4193022
493,2009-10-12,34.487998962402344,34.6313004275369,34.281006037547364,34.39246393243991,1800379
494,2009-10-13,34.487998962402344,34.487998962402344,34.487998962402344,34.487998962402344,0
495,2009-10-14,35.39558029174805,35.66626254686446,34.50392567173303,34.80645150063944,6809859
496,2009-10-15,35.8095588684082,36.30315470740948,35.39557519183881,35.39557519183881,7572106
497,2009-10-16,35.666259765625,36.14393277179221,35.52295829569849,35.98470843640314,3312168
498,2009-10-20,35.61848831176758,36.20761697395371,35.37965184232559,35.50703042884747,3209019
499,2009-10-21,35.47518539428711,35.88916904798415,35.25227178371732,35.60256614291128,1976113
500,2009-10-22,34.74276351928711,35.47519381944767,32.16332812255774,35.18859084630819,2682882
501,2009-10-23,35.12489700317383,35.18858630458251,34.71091330459007,35.029361971251696,1979627
502,2009-10-26,35.013431549072266,35.347803008823476,34.615370801658386,34.87013011192683,1820035
503,2009-10-27,34.74276351928711,35.10897866936739,34.56761629809364,34.67907205003965,4096925
504,2009-10-28,34.26508331298828,34.71091054704939,33.81925391930911,34.71091054704939,1873167
505,2009-10-29,33.69187545776367,34.694990042031804,33.43711825504625,33.78741048859181,4457277
506,2009-10-30,33.230125427246094,34.36061861623856,32.83206459729228,34.36061861623856,2912146
507,2009-11-03,32.60914611816406,33.64410412223148,32.386232518442355,32.959440460310965,3200653
508,2009-11-04,33.261962890625,33.40526432186886,31.94039996786614,33.007203590848306,2690289
509,2009-11-05,33.93071365356445,34.07401728678941,32.62507536561492,33.19828341965979,2975233
510,2009-11-06,33.97847366333008,34.503915146576766,33.81924936409492,34.360611549570905,2665782
511,2009-11-09,34.18547821044922,34.31285682944533,33.45304359255681,34.28101109488705,1222652
512,2009-11-10,33.50079345703125,34.392449770146335,33.2778799186568,34.392449770146335,2700520
513,2009-11-11,34.567604064941406,34.69498263912119,33.43711112052922,33.7077911305657,3211200
514,2009-11-12,33.86700439453125,35.06118839659658,33.6122451695522,35.06118839659658,7034805
515,2009-11-13,33.357505798339844,34.15362744893333,33.15051287341462,33.914790953755286,5050823
516,2009-11-16,33.42119598388672,34.02624975013829,33.15051375166651,33.75556751791808,6037955
517,2009-11-17,33.40526580810547,33.564490107597756,33.039050783120324,33.564490107597756,4578478
518,2009-11-18,33.261962890625,33.691867184356596,33.13458216092781,33.43711004419758,3519599
519,2009-11-19,33.309722900390625,33.59632786730747,33.150498638642574,33.37341217316639,3934390
520,2009-11-20,34.01031494140625,34.13769350029713,33.34157210818541,33.468950667076285,4677765
521,2009-11-23,33.81925582885742,34.137704488201194,33.56449646945877,34.07401518825608,2821321
522,2009-11-24,33.07089614868164,33.9147862777297,32.97536113185875,33.9147862777297,5439086
523,2009-11-25,33.34157180786133,33.38933822711078,33.05496681351221,33.11865825200144,1865683
524,2009-11-26,32.83205795288086,33.341576575954825,32.67283365312247,33.086817264417846,5780245
525,2009-11-27,32.52952575683594,32.95943214467689,31.972240818325183,32.76836215905483,7226035
526,2009-11-30,31.78118133544922,33.03905519718628,30.268550288182798,32.80021871603895,34539390
527,2009-12-01,32.640995025634766,32.927597944699194,31.84487340643568,32.48177070179495,9492411
528,2009-12-02,32.816139221191406,33.02313213269993,32.418078421695846,32.67283776529661,4964876
529,2009-12-03,32.83205795288086,33.05497154061905,32.75244580300166,32.86390367667965,3578736
530,2009-12-04,33.03904724121094,33.24603794451362,32.561374393942394,32.64098653515382,3567645
531,2009-12-07,32.95943832397461,33.1823519092477,32.92759260052799,33.102739760248895,4545289
532,2009-12-08,33.34157180786133,33.51671894447177,32.863898976896934,33.05496681351221,4206166
533,2009-12-09,33.11866760253906,33.56449484013119,33.054976146067546,33.30973549309937,3096689
534,2009-12-10,33.596336364746094,33.819249955650896,33.11866345868531,33.11866345868531,3347394
535,2009-12-11,33.48487854003906,33.994397171120276,33.35749996207767,33.755560717729296,2530102
536,2009-12-14,33.42119598388672,33.675955350749575,33.29381522064617,33.43711884924407,1458861
537,2009-12-15,33.42119598388672,33.59634318358108,33.182359482381216,33.48488528569787,2359025
538,2009-12-16,33.29380416870117,33.50079703039853,32.975355605736794,33.277883468246976,3602393
539,2009-12-17,33.32565689086914,33.723717678210804,33.23012186998354,33.723717678210804,1264927
540,2009-12-18,33.29380416870117,33.516719890470256,32.99127846580852,33.29380416870117,1671508
541,2009-12-21,33.29380416870117,33.405262029585714,33.05496774647789,33.13457988721898,1309866
542,2009-12-22,33.914794921875,34.201397885774675,33.134593885313265,33.32566396765868,3246132
543,2009-12-23,34.88606262207031,35.17266557562603,34.01032873556095,34.07401804083795,9531688
544,2009-12-24,34.6472282409668,35.42742713779212,34.40839171175791,34.87014190297139,3529789
545,2009-12-29,34.9338264465332,35.45926803488365,34.774602115448495,34.94974931156531,3582130
546,2009-12-30,34.663143157958984,35.188582537858274,34.567608136263296,34.870133905284646,1887030
547,2009-12-31,35.077117919921875,35.9528514914114,34.790515069463254,34.933816494692564,8785123
548,2010-01-04,35.79363250732422,36.03246897128796,35.0612024121964,35.093045978287485,4353415
549,2010-01-05,35.90507888793945,36.430518076523846,35.74585462962695,35.98469101709571,4374738
550,2010-01-06,36.159854888916016,36.43053495770467,35.9847076916891,36.175777754049044,5549959
551,2010-01-07,36.4782829284668,36.70119860825464,35.88915449370254,36.271292265369084,4535147
552,2010-01-08,36.57383728027344,36.87636090892371,36.319075766464685,36.65344944348187,3809958
553,2010-01-11,36.749752044677734,37.18153841899225,36.65380144510685,37.10157813997559,3041300
554,2010-01-12,36.222015380859375,36.94165789816958,36.078087311209615,36.52586617897281,2569224
555,2010-01-13,36.76573944091797,36.94165028475736,35.75823882288557,36.222007915760344,3322262
556,2010-01-14,37.53335952758789,37.90117589457169,36.79772245549809,36.94165267385454,6747297
557,2010-01-15,37.94915771484375,38.84471547774636,37.53336598293667,37.85320711151841,11273753
558,2010-01-18,37.61332702636719,38.38094488287516,37.45340645883957,37.98114346405611,4085821
559,2010-01-19,37.18153381347656,38.029111798442784,36.989628299982535,37.5813351590382,4992784
560,2010-01-20,37.389427185058594,37.725262896103374,37.06958612965706,37.18153136667199,3697700
561,2010-01-21,36.349945068359375,37.5653437256718,36.1580417296214,37.261492976813166,3555527
562,2010-01-22,36.55784225463867,36.76574242639517,35.102567081076764,35.182527350791645,4943166
563,2010-01-25,36.877681732177734,37.42141327787765,35.83820044008229,36.557840667206506,2912852
564,2010-01-27,36.23800277709961,37.54934987844209,35.88617672824174,36.87768275573565,8252922
565,2010-01-28,36.429893493652344,37.725251996651124,34.63878540232125,37.06957541964067,11600411
566,2010-01-29,36.04609680175781,36.36593787149451,35.51835990431669,36.110064581892935,3996285
567,2010-02-01,36.126060485839844,36.349948822017716,35.8222118746655,35.90217214966197,2078776
568,2010-02-02,36.36594009399414,36.941654488517116,35.98213122066589,36.26998733339678,3466800
569,2010-02-03,36.126060485839844,36.541854349633766,35.982132424658445,36.46189407463729,2006355
570,2010-02-04,35.82221603393555,36.541858592460564,35.72626325898658,35.98213660249667,2254939
571,2010-02-05,34.35093688964844,35.502365547698375,34.22300133611443,35.37442999416436,4391981
572,2010-02-08,34.702762603759766,34.846690642458015,34.15903325253253,34.702762603759766,1831316
573,2010-02-09,34.574825286865234,34.86268134957113,34.39891228451793,34.574825286865234,1113258
574,2010-02-10,34.31895446777344,34.7507385925523,34.23899420365946,34.70276330170831,1023345
575,2010-02-11,34.23899459838867,34.62280343674834,34.207009624749944,34.382922641640924,640478
576,2010-02-15,33.55133819580078,34.7027669890101,33.51935321913227,34.31895811429407,1575236
577,2010-02-16,34.14303207397461,34.38291280042238,33.51934044996209,33.5833103789298,1192982
578,2010-02-17,34.25498962402344,34.46288546090037,34.12705188904741,34.38292518993829,989784
579,2010-02-18,34.590824127197266,35.00661800727999,33.967134391603864,34.30296799355765,1713670
580,2010-02-19,34.27097702026367,34.59081807683525,34.063081201116546,34.59081807683525,1267093
581,2010-02-22,34.2230110168457,34.654797428019954,34.14305073100318,34.35094660656911,835164
582,2010-02-23,34.09505844116211,34.286963911411256,33.91914545494383,34.22299614434842,801182
583,2010-02-24,33.983123779296875,34.19101961583225,33.7912182616787,33.967131291318495,906081
584,2010-02-25,34.047080993652344,34.2229939686873,33.61529479757206,34.2229939686873,1650113
585,2010-02-26,34.39892578125,34.83071004472334,33.90317155068875,34.223012709881594,1548385
586,2010-03-02,34.39892578125,35.02261560786372,34.223012709881594,34.414918273021975,780476
587,2010-03-03,34.766727447509766,34.862680188235665,34.07906794652484,34.07906794652484,1578097
588,2010-03-04,34.7987174987793,35.022605813791586,34.63879696390465,34.862685278916935,1157814
589,2010-03-05,34.622806549072266,35.07058320590006,34.54284627684864,34.86268736574313,766252
590,2010-03-08,35.19852828979492,35.40642417334544,34.7027740647187,34.86269464254577,1998979
591,2010-03-09,34.7987174987793,35.31046190894151,34.70276474404229,35.18252634866623,1368556
592,2010-03-10,34.89468002319336,35.08658341733465,34.59082918661169,34.83071005608458,1572349
593,2010-03-11,34.15903091430664,35.24648954232328,33.93514045936722,34.86268074237981,4256779
594,2010-03-12,33.999107360839844,34.35093335040045,33.75922659588326,33.919147105854314,7813231
595,2010-03-15,33.471370697021484,34.063077454216206,33.327442671208395,34.063077454216206,2420100
596,2010-03-16,33.56733703613281,33.663289815234414,33.11955812334588,33.27947869882801,1690093
597,2010-03-17,34.01508712768555,34.17500974692357,33.615286002240296,33.615286002240296,2067076
598,2010-03-18,33.93515396118164,34.19102731930215,32.67178183122235,33.75924089190744,2257266
599,2010-03-19,34.60680389404297,34.9426373725334,33.77521643959626,33.90315413900529,3363560
600,2010-03-22,34.39892578125,34.89468001181125,34.11106743653943,34.223012709881594,2178427
601,2010-03-23,34.52684783935547,34.83069638763759,34.15903151812883,34.462880066410946,1381649
602,2010-03-25,34.047080993652344,34.68676296173544,33.90315298464575,34.68676296173544,3128139
603,2010-03-26,34.14303207397461,34.38291280042238,33.85517390080105,34.079062145006894,2059990
604,2010-03-29,34.14303207397461,34.43088807808778,33.935134142950304,34.366920318180455,1977720
605,2010-03-30,34.127037048339844,34.38291023796003,34.06306929319985,34.1430295293899,1369034
606,2010-03-31,34.27097702026367,34.41490723096967,33.679270197981864,34.22300172940233,1719363
607,2010-04-01,34.11106491088867,34.4149157248735,34.0630896081866,34.38293074369778,928358
608,2010-04-05,34.39892578125,34.62281415887266,34.143052420083386,34.54285386907445,1444077
609,2010-04-06,34.28697204589844,34.54284534391564,34.19101928800934,34.54284534391564,2818200
610,2010-04-07,35.35844039916992,35.502368450930746,34.254989110255416,34.254989110255416,3932498
611,2010-04-08,35.55034637451172,36.1100683042491,34.590823066390506,35.82221217943725,4525961
612,2010-04-09,35.07057571411133,35.64628998494935,34.9586326583483,35.56632972980687,2218499
613,2010-04-12,34.686767578125,35.34244211648463,34.574824520248484,34.894665546857006,854787
614,2010-04-13,34.46288299560547,34.92665210019767,34.350937756642075,34.38292273036333,1196945
615,2010-04-15,34.4308967590332,34.83069807058004,34.31895369323665,34.70276251850943,1834504
616,2010-04-16,34.510860443115234,34.60681320121244,34.254989313604234,34.318957095981986,3410045
617,2010-04-19,34.39892578125,34.51086888553049,34.06309213028517,34.35094830593406,1997149
618,2010-04-20,34.52684783935547,34.81470607119708,34.07906909062213,34.38291980796508,2663183
619,2010-04-21,35.19852828979492,35.5663447511725,34.51086850370157,34.542853486891644,4408329
620,2010-04-22,34.75074005126953,35.710263260914715,34.414908663142576,35.08657360845756,3257926
621,2010-04-23,35.07057571411133,35.1825209389351,34.670774438398915,34.862679918365174,1225052
622,2010-04-26,35.310455322265625,35.61430601709718,35.08656704901659,35.182519785854936,1204934
623,2010-04-27,36.20602035522461,36.669789511196356,35.21451425781282,35.26248955464874,11718037
624,2010-04-28,36.749752044677734,38.540863162275464,34.574834190673705,35.98213423374236,8993805
625,2010-04-29,35.32645797729492,36.42990934597496,35.054594341885775,36.42990934597496,5294606
626,2010-04-30,35.19852828979492,35.66229753168107,35.118568000881396,35.66229753168107,1318467
627,2010-05-03,34.974639892578125,35.166543284412505,34.894679603715055,35.166543284412505,1557313
628,2010-05-04,34.38291931152344,35.1665293991665,34.27097408369123,34.990616399313375,1045708
629,2010-05-05,34.3029670715332,34.446895134484386,33.967133478606236,34.22300679555351,1404451
630,2010-05-06,34.14303207397461,34.38291280042238,33.71124589874446,34.063071831825354,1322298
631,2010-05-07,33.90316390991211,34.143044725244664,33.599313141908596,33.74324336635708,5243780
632,2010-05-10,34.574825286865234,34.75073612015171,33.96712602139825,33.99910882333178,1121466
633,2010-05-11,34.14303207397461,34.83068928883407,34.04707934958342,34.83068928883407,838559
634,2010-05-12,34.175018310546875,34.430889359700416,33.93513540610961,34.41489904592367,1266616
635,2010-05-13,34.65478515625,34.73474541377742,34.06307838292279,34.38291941303246,1612426
636,2010-05-14,33.983123779296875,34.670781240816524,33.74324296680474,34.30296486261972,1711958
637,2010-05-17,33.15153503417969,33.87117744862744,32.959629522702514,33.58332135047278,1851642
638,2010-05-18,33.263484954833984,33.567333583181885,32.97562664714013,33.567333583181885,1361316
639,2010-05-19,32.84768295288086,33.26347673745822,32.65577746182643,33.26347673745822,2450689
640,2010-05-20,33.29546356201172,33.455384100855156,32.3839177920408,32.70375886972767,2116627
641,2010-05-21,33.055580139160156,33.327445901314775,32.096056981994614,32.35193025771762,1432024
642,2010-05-24,32.863677978515625,33.27946962616658,32.65577998562911,33.13554158128271,3809046
643,2010-05-25,32.271968841552734,32.70375511447401,32.000103089111796,32.62379485423384,2621138
644,2010-05-26,33.00761413574219,33.26348748345611,32.75174078802826,32.911661359216765,1674436
645,2010-05-27,32.4158935546875,33.42339403191695,32.04807726289525,33.42339403191695,4522469
646,2010-05-28,32.95962905883789,33.23149483476087,32.415899676052994,32.415899676052994,1223573
647,2010-05-31,33.03958511352539,33.15153034088239,32.671768799170906,33.02359479738364,3962642
648,2010-06-01,33.27946472167969,33.58331542272981,32.89565593553198,33.58331542272981,2173677
649,2010-06-02,33.39141845703125,33.47137873157246,32.94364178722496,33.39141845703125,1067731
650,2010-06-03,33.77522277832031,33.88716801517983,33.3914139461835,33.55133447366225,855327
651,2010-06-04,33.82320022583008,33.95113578014266,33.519349488481,33.90316048954068,730766
652,2010-06-07,33.40740203857422,33.56732254501818,32.62379199081094,33.391409554117686,1110289
653,2010-06-08,32.95962905883789,33.58332087783049,32.8316934990277,33.40740785629568,1369731
654,2010-06-09,32.76773452758789,33.21551127635381,32.67178174740615,32.95963791888972,2036943
655,2010-06-10,32.60780334472656,33.16752518316713,32.46387530579689,32.87966693624684,2079894
656,2010-06-11,32.4318962097168,32.94364285092864,32.36792842183065,32.783722296682605,1791437
657,2010-06-14,32.95962905883789,33.05558181322606,32.52784491768271,32.92764625341588,1700881
658,2010-06-15,33.03958511352539,33.10355505433555,32.783714026527896,32.975617341776015,1047592
659,2010-06-16,32.83169174194336,33.327445805532975,32.751731479076035,33.03958755777403,1289944
660,2010-06-17,32.895668029785156,33.05558859689734,32.70376465068745,32.83170023675259,662067
661,2010-06-18,32.895668029785156,33.23150165453304,32.59181938608431,32.815707746229066,1111519
662,2010-06-21,33.071571350097656,33.18351658174055,32.89565834425634,33.00760357589923,1131800
663,2010-06-22,32.81570816040039,33.18352677083761,32.655787591269835,33.10356648627233,1139377
664,2010-06-23,32.71975326538086,32.89566631384037,32.591817685989255,32.623802665367855,1355354
665,2010-06-24,32.447879791259766,32.87966386775254,32.30395176576218,32.65577558708287,2329371
666,2010-06-25,32.4158935546875,32.687759279271795,32.27196553481491,32.335933302640434,1672844
667,2010-06-28,33.023590087890625,33.1835105789882,32.43188340320542,32.43188340320542,2401306
668,2010-06-29,32.79970169067383,33.50335363020604,32.65577367360974,33.183512628258896,1542276
669,2010-06-30,33.29546356201172,33.423401294523146,32.495860867794526,32.62379860030595,2708253
670,2010-07-01,33.023590087890625,33.27946113839836,32.78370935124427,33.167518096066345,1450319
671,2010-07-02,33.11955261230469,33.34344311597394,32.9756245521325,33.1355451010041,1534161
672,2010-07-05,32.65577697753906,33.23149127310361,31.98411210693112,32.943635209851756,1409644
673,2010-07-06,32.63978958129883,32.767727316406486,32.55982931025448,32.65578206931993,765539
674,2010-07-07,32.84768295288086,33.51934783344964,32.79970549558682,32.94363569840808,4099698
675,2010-07-08,32.6237907409668,33.2634727422359,32.575813289435246,33.2634727422359,2147848
676,2010-07-09,32.60780334472656,32.84768413262966,32.51185059575313,32.78371635633436,2076435
677,2010-07-12,32.287967681884766,32.78372182675349,32.208007405907914,32.67177657276138,4188571
678,2010-07-13,32.303958892822266,32.447886950073986,32.06407807438234,32.23998893932264,3777184
679,2010-07-14,32.20800018310547,32.623793958753545,32.1280399250601,32.59180898791107,2928502
680,2010-07-15,32.22399139404297,32.511847443997034,32.160021454888074,32.4638721586916,3552196
681,2010-07-16,32.096065521240234,32.44789164009628,31.984122424558063,32.44789164009628,1309829
682,2010-07-19,32.00011444091797,32.431900867012324,31.696265778029403,31.696265778029403,3056097
683,2010-07-20,31.936138153076172,32.1920114423978,31.88816286029258,32.14403614961421,2241425
684,2010-07-21,31.952133178710938,32.096061237556754,31.856180416459978,32.096061237556754,1373142
685,2010-07-22,32.447879791259766,32.847681067120156,31.984110745073867,32.20799902574353,5819774
686,2010-07-23,32.303958892822266,32.75173555295232,32.17602115488424,32.75173555295232,1826820
687,2010-07-26,32.303958892822266,32.447886950073986,31.984117801569028,32.303958892822266,1879489
688,2010-07-27,32.3519401550293,32.55983603505828,32.03209900479294,32.03209900479294,2785906
689,2010-07-28,32.383914947509766,32.815699063023416,32.22399442271339,32.463875209907954,3199899
690,2010-07-29,32.096065521240234,32.607812208837835,31.90416214018728,32.04809021824238,2312762
691,2010-07-30,32.11203384399414,32.36790699521949,32.03207361980246,32.14401880129477,1285466
692,2010-08-02,32.16002655029297,32.43189232759321,32.08006628274126,32.303956767134906,778568
693,2010-08-03,31.952133178710938,32.23998929640257,31.888165393564048,32.23998929640257,1708893
694,2010-08-04,32.0320930480957,32.14403829748571,31.55233141195778,32.14403829748571,1886451
695,2010-08-05,31.600311279296875,32.239993553351525,31.504358504376366,31.84019213206737,1508701
696,2010-08-06,31.840192794799805,32.3839244743129,31.664279731960953,31.744240017882106,3922176
697,2010-08-09,32.6717643737793,32.75172461990059,32.17601041401516,32.223987863124236,3155186
698,2010-08-10,32.4638671875,32.92763616099161,32.319937015502255,32.92763616099161,2033594
699,2010-08-11,32.0320930480957,32.495862195883454,31.9841177521064,32.303958842865015,1383082
700,2010-08-12,31.904151916503906,32.04807994843728,31.824189488695545,31.85617445981889,746648
701,2010-08-13,32.59181213378906,32.68776488651737,31.872169741918295,32.09605805224366,2838836
702,2010-08-16,33.67927169799805,34.38292378904374,32.75173346025394,32.75173346025394,10437835
703,2010-08-17,33.583316802978516,34.31895160528107,33.45537908963066,34.047085862345085,4272775
704,2010-08-18,33.24748992919922,33.98312487844738,32.83169607361885,33.79121935462221,2042150
705,2010-08-19,33.37541961669922,33.90315862967499,32.991610805755556,33.90315862967499,2150678
706,2010-08-20,33.00761413574219,33.61531143863389,32.943646341079095,33.42340805464462,1350531
707,2010-08-23,33.37541961669922,33.55133262102448,32.71974505642917,33.167523810080816,1558660
708,2010-08-24,32.95962905883789,33.56732839058895,32.79970852454462,33.56732839058895,1419761
709,2010-08-25,32.95962905883789,33.263479809243954,32.73574074463953,32.78371820636415,1708531
710,2010-08-26,33.72724533081055,33.96712610668807,32.943635230089484,33.231491293518175,6819779
711,2010-08-27,33.37541961669922,34.063079148323254,33.167523810080816,33.871173658321,3318728
712,2010-08-30,34.7827262878418,35.022607098956264,33.58332223226948,33.7112577972394,12599675
713,2010-08-31,34.7987174987793,35.422407150978195,34.382923674293004,34.83070030431758,7251681
714,2010-09-01,34.60680389404297,35.08656538644056,34.31894786622864,34.79870935862623,4105554
715,2010-09-02,34.41490173339844,34.89466324161682,34.23898874657291,34.89466324161682,2077611
716,2010-09-03,34.5428466796875,34.894672749198904,34.47887889497485,34.6707822491128,2025354
717,2010-09-06,34.558837890625,34.79871870122589,34.22300432197152,34.22300432197152,1657041
718,2010-09-07,34.44584274291992,35.026935045473245,34.30057021461234,35.026935045473245,2364772
719,2010-09-08,34.38127899169922,34.574977164523716,34.13915737033016,34.445844319533016,2119627
720,2010-09-09,33.735626220703125,34.542698408822964,33.622635238636974,34.5104146455688,4325702
721,2010-09-13,34.0745849609375,34.38127405543079,33.84860525130255,34.155292156473045,2223035
722,2010-09-14,33.913177490234375,34.33285543052377,33.751763066224854,33.929319370499975,2096762
723,2010-09-15,34.494266510009766,34.6395390304479,33.91317204961143,33.91317204961143,3700295
724,2010-09-16,34.10686492919922,34.83322960839644,33.99387399226175,34.51040086208656,1645185
725,2010-09-17,33.97773742675781,34.36513152004158,33.89703023276858,34.30056620271474,3999245
726,2010-09-20,34.10686492919922,34.30056305271417,34.026157742621756,34.15528836541668,1658444
727,2010-09-21,34.10686492919922,34.54268461244657,33.99387399226175,34.397409925149084,4168036
728,2010-09-22,34.17143630981445,34.47812542473819,33.99388002994359,34.13915474304344,2530696
729,2010-09-23,33.913177490234375,34.30057385931582,33.80018870702166,34.0907337945095,1296047
730,2010-09-24,34.0745849609375,34.155292156473045,33.71947461417481,33.91317056986642,2212027
731,2010-09-27,34.17143630981445,34.574974503697106,33.99388002994359,34.574974503697106,1731020
732,2010-09-28,34.510406494140625,34.591113693889405,34.090728617582386,34.21986145077418,3076594
733,2010-09-29,35.07535934448242,35.65645166116208,34.574976422516805,34.574976422516805,11684464
734,2010-09-30,34.38127899169922,35.446614563587715,34.26828802599775,35.12378573509563,5236368
735,2010-10-01,35.02693557739258,35.2690571913564,34.51040859187386,34.51040859187386,3875195
736,2010-10-04,35.414329528808594,35.67259302016003,34.81709753121413,35.269056999086864,4550532
737,2010-10-05,36.12455368041992,36.350535611138454,35.382049128595376,35.41433069775295,10282420
738,2010-10-06,36.07612991333008,36.689503804459655,35.81786641573544,36.318251531826974,5975746
739,2010-10-07,35.26905822753906,36.28596816033409,34.99465284792232,36.076130297796425,5825104
740,2010-10-08,35.34976577758789,35.73715993720595,35.0753603953084,35.34976577758789,2872678
741,2010-10-11,35.4788932800293,36.07612744044603,35.34976263474494,36.027703995795136,2923343
742,2010-10-12,35.333621978759766,35.559601710484316,34.93008596163628,35.5111782641587,1328063
743,2010-10-13,35.46274948120117,35.83400168535747,35.28519322252189,35.44660760508075,2785869
744,2010-10-14,34.526546478271484,35.76943816196276,34.21985957391161,35.64030533585354,6206210
745,2010-10-15,34.46198272705078,35.0107912423346,34.12301205341808,34.542689926043195,3825540
746,2010-10-18,34.46198272705078,35.091498441327005,34.155293619421315,34.99464936467154,2661071
747,2010-10-19,34.0100212097168,34.70410443690275,33.832464933491416,34.60725535993228,2506333
748,2010-10-20,33.65491485595703,34.30057252691462,33.49350043821763,34.15529779949064,1611212
749,2010-10-21,34.09072494506836,34.542686528566506,33.96159431511042,34.3167046421561,5077785
750,2010-10-22,34.510406494140625,35.12378252582509,34.12301237321106,34.52654837195496,7613777
751,2010-10-25,33.49350357055664,34.83324248735782,33.36437071069462,34.57498114628051,4373958
752,2010-10-26,32.99311065673828,33.70333355685889,32.86397782714727,33.57420291659072,3559839
753,2010-10-27,32.880130767822266,33.33209253947995,32.79942354316806,33.20295966643908,4326267
754,2010-10-28,32.266754150390625,33.154533550442096,32.024632495831135,33.154533550442096,12789477
755,2010-10-29,32.412017822265625,32.92854475282668,32.28288718428677,32.315168749120076,2557085
756,2010-11-01,32.49273681640625,32.83170760083414,32.37974582515575,32.54116027590012,3644082
757,2010-11-02,32.3151741027832,32.428165071726056,31.653374547524734,32.2828925326018,8722079
758,2010-11-03,32.42816925048828,32.476592706661926,31.976207505799305,32.282896692643895,5792586
759,2010-11-04,32.76713562011719,33.687196489371075,32.282892365986775,32.5411536833978,7578044
760,2010-11-08,31.75021743774414,32.089188089068266,31.088418011696614,31.3951049098193,23828591
761,2010-11-09,33.5096435546875,33.89703994832947,31.766368540592143,31.863217639002638,37552410
762,2010-11-10,32.92854309082031,33.97773658674159,32.81555214629971,33.57420062677187,23142609
763,2010-11-11,32.68642044067383,33.47735045835784,32.54114574840069,32.92854200869889,9305659
764,2010-11-12,32.13762664794922,32.91241738536138,31.960070300459527,32.557304690382,8655373
765,2010-11-15,32.670284271240234,33.186809059651374,32.282890132601125,32.282890132601125,6781511
766,2010-11-16,32.33131790161133,32.84784494840481,32.250610687382554,32.84784494840481,5839719
767,2010-11-18,32.73484802246094,33.009253376688754,32.10533230376978,32.63799894512624,11698558
768,2010-11-19,32.896270751953125,33.33209061566116,32.37974366824904,32.44431119570464,13151040
769,2010-11-22,32.75099182128906,32.896264351150805,31.863212574072513,32.60571929142733,16159489
770,2010-11-23,31.78251838684082,32.41203440028583,31.314414658766704,31.992356328214516,29650997
771,2010-11-24,31.346683502197266,31.717935741476087,30.991570951243094,31.152985349072647,29495589
772,2010-11-25,31.16913414001465,31.39511390923362,30.119940321412013,30.66874895789333,297127250
773,2010-11-26,31.136842727661133,31.23368960577759,30.1683564319151,30.910860840528912,108003635
774,2010-11-29,30.297496795654297,30.991577988190286,30.023091381308408,30.91087077095013,47311917
775,2010-11-30,30.652605056762695,30.701028504473175,29.63569295093499,30.055370858610406,56380039
776,2010-12-01,31.265975952148438,31.395106593232715,30.475045849530776,30.539611170072916,49377032
777,2010-12-02,31.960063934326172,31.992347696284153,31.1691336595891,31.443539068261895,69791050
778,2010-12-03,32.21832275390625,32.39587904008188,31.395108837508733,31.96005926395289,70133580
779,2010-12-06,32.186038970947266,32.37973493308988,31.895491743749048,32.28288804668001,35990183
780,2010-12-07,31.943931579589844,32.12148574316955,31.66952610789128,31.943931579589844,22324627
781,2010-12-08,31.588815689086914,31.879360826856164,31.41125935408409,31.701806681176965,8690959
782,2010-12-09,30.8624324798584,31.717927695613053,30.668734375869036,31.572655212282193,19659317
783,2010-12-10,31.023860931396484,31.136851908277677,30.539617640745643,30.797881166957424,12656908
784,2010-12-13,31.604948043823242,31.717936812525597,30.97543230889511,31.023855754149977,10228525
785,2010-12-14,31.33054542541504,31.79864679804389,31.23369633710348,31.637232380632344,12502825
786,2010-12-15,31.201412200927734,31.411250050574512,31.07227936402566,31.314400970228704,7532899
787,2010-12-16,31.023860931396484,31.233698814949182,30.781739286071062,31.21755912338615,10117565
788,2010-12-20,30.943153381347656,31.346689452522,30.83016240568952,30.91086961992439,12117884
789,2010-12-21,31.362821578979492,31.66950845982364,30.959285633310195,30.991567195370163,13693395
790,2010-12-22,31.62108612060547,31.73407487572459,31.36282266854039,31.44352986047806,11598882
791,2010-12-23,31.39511489868164,31.66952032023214,31.34669144279552,31.49196399977731,4611659
792,2010-12-24,31.556522369384766,31.637229570922916,31.152986361694026,31.152986361694026,4676656
793,2010-12-27,31.21755599975586,31.57266639710678,31.104565034180546,31.47581731080267,5508784
794,2010-12-28,31.039995193481445,31.298258656302167,30.95928799818264,31.15298395330609,6071879
795,2010-12-29,30.894729614257812,31.15299094572357,30.830162092068093,31.007718399443263,10314957
796,2010-12-30,31.185279846191406,31.491966869841857,30.555763915682867,30.894734705748583,31947999
797,2010-12-31,31.73408317565918,31.798648508231608,31.23369801690716,31.28212365832893,12208677
798,2011-01-03,31.73408317565918,31.879355721277957,31.588810630040406,31.782508817080952,5686478
799,2011-01-04,31.766357421875,31.927771799620494,31.556517417212284,31.78249929751407,9878712
